Order Date,Order Month,Order Year,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit
28-02-2015,February,2015,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,161.568,2,0.2,-28.2744
28-02-2015,February,2015,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,389.696,8,0.2,43.8408
13-09-2014,September,2014,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,18.648,7,0.7,-12.432
07-04-2017,April,2017,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,233.86,2,0.45,-102.048
07-04-2017,April,2017,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,620.6145,3,0.45,-248.2458
07-04-2017,April,2017,Christopher Schild,Home Office,United States,Tampa,Florida,South,Office Supplies,5.328,2,0.7,-3.552
07-04-2017,April,2017,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,258.072,3,0.2,0
07-04-2017,April,2017,Christopher Schild,Home Office,United States,Tampa,Florida,South,Technology,617.976,3,0.2,-7.7247
12-11-2017,November,2017,David Bremer,Corporate,United States,Santa Clara,California,West,Office Supplies,10.56,2,0,4.752
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,25.92,5,0.2,9.396
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,419.68,5,0.6,-356.728
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,11.688,3,0.6,-4.6752
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Technology,31.984,2,0.2,11.1944
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,177.225,5,0.5,-120.513
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,4.044,3,0.6,-2.8308
04-06-2016,June,2016,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,7.408,2,0.2,1.2038
01-06-2014,June,2014,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Furniture,2001.86,7,0,580.5394
01-06-2014,June,2014,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,166.72,2,0,41.68
01-06-2014,June,2014,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,47.88,6,0,23.94
01-06-2014,June,2014,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,1503.25,5,0,496.0725
01-06-2014,June,2014,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,25.92,4,0,12.4416
10-12-2016,December,2016,Logan Haushalter,Consumer,United States,San Francisco,California,West,Furniture,321.568,2,0.2,28.1372
11-09-2016,September,2016,Kelly Collister,Consumer,United States,San Diego,California,West,Office Supplies,7.61,1,0,3.5767
11-09-2016,September,2016,Kelly Collister,Consumer,United States,San Diego,California,West,Technology,3347.37,13,0,636.0003
10-12-2016,December,2016,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,80.58,6,0,22.5624
10-12-2016,December,2016,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,361.92,4,0,162.864
28-11-2015,November,2015,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Furniture,12.132,9,0.6,-8.4924
28-11-2015,November,2015,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,82.368,2,0.2,-19.5624
28-11-2015,November,2015,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,53.92,5,0.2,4.044
28-11-2015,November,2015,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Technology,647.904,6,0.2,56.6916
01-12-2017,December,2017,Craig Carreira,Consumer,United States,New York City,New York,East,Technology,20.37,3,0,6.9258
01-12-2017,December,2017,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,221.55,3,0,6.6465
01-12-2017,December,2017,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,17.52,5,0.2,6.132
08-06-2017,June,2017,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,Office Supplies,1.624,2,0.8,-4.466
19-09-2014,September,2014,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,3059.982,3,0.4,-509.997
19-09-2014,September,2014,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,2519.958,7,0.4,-251.9958
06-06-2016,June,2016,Roy Collins,Consumer,United States,Chicago,Illinois,Central,Technology,328.224,4,0.2,28.7196
10-11-2015,November,2015,Alan Hwang,Consumer,United States,Brentwood,California,West,Technology,79.9,2,0,35.156
16-06-2017,June,2017,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,Office Supplies,14.016,3,0.2,4.7304
22-01-2016,January,2016,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,East,Office Supplies,7.56,6,0,0.3024
09-12-2017,December,2017,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,37.208,1,0.2,-7.4416
09-12-2017,December,2017,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,57.576,3,0.2,21.591
28-12-2017,December,2017,Kristen Hastings,Corporate,United States,San Francisco,California,West,Office Supplies,725.84,4,0,210.4936
30-07-2015,July,2015,Helen Andreada,Consumer,United States,San Francisco,California,West,Technology,209.93,7,0,92.3692
30-07-2015,July,2015,Helen Andreada,Consumer,United States,San Francisco,California,West,Furniture,5.28,3,0,2.3232
30-07-2015,July,2015,Helen Andreada,Consumer,United States,San Francisco,California,West,Office Supplies,10.92,3,0.2,4.095
16-09-2017,September,2017,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,8.82,2,0,4.0572
16-09-2017,September,2017,Barry Blumstein,Corporate,United States,Inglewood,California,West,Office Supplies,5.98,1,0,1.5548
13-10-2017,October,2017,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,11.648,2,0.2,4.0768
13-10-2017,October,2017,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,18.176,4,0.2,5.9072
13-10-2017,October,2017,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,59.712,6,0.2,5.9712
13-10-2017,October,2017,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,24.84,3,0.2,8.694
26-09-2015,September,2015,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Office Supplies,2.08,5,0.8,-3.432
26-09-2015,September,2015,Steven Cartwright,Consumer,United States,Houston,Texas,Central,Technology,1114.4,7,0.2,376.11
02-11-2015,November,2015,Jas O'Carroll,Consumer,United States,Los Angeles,California,West,Furniture,1038.84,5,0.2,51.942
26-09-2015,September,2015,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,141.76,5,0.2,47.844
26-09-2015,September,2015,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Technology,239.8,5,0.2,47.96
26-09-2015,September,2015,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,Office Supplies,31.104,6,0.2,10.8864
18-12-2016,December,2016,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,254.058,7,0.7,-169.372
18-12-2016,December,2016,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,194.528,2,0.2,24.316
18-12-2016,December,2016,Alan Haines,Corporate,United States,Tamarac,Florida,South,Office Supplies,961.48,5,0.2,-204.3145
20-11-2016,November,2016,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Office Supplies,19.096,7,0.2,6.6836
20-11-2016,November,2016,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Office Supplies,18.496,8,0.2,6.2424
20-11-2016,November,2016,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Technology,255.984,2,0.2,54.3966
20-11-2016,November,2016,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,Furniture,86.97,3,0.5,-48.7032
26-12-2014,December,2014,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,Furniture,300.416,8,0.2,78.8592
26-12-2014,December,2014,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,Furniture,230.352,3,0.2,20.1558
26-12-2014,December,2014,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,Furniture,218.352,3,0.2,-24.5646
26-12-2014,December,2014,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,78.6,5,0.7,-62.88
26-12-2014,December,2014,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,27.552,3,0.2,9.2988
28-10-2016,October,2016,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,32.4,5,0,15.552
28-10-2016,October,2016,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,1082.48,8,0,10.8248
28-10-2016,October,2016,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,56.91,3,0,27.3168
28-10-2016,October,2016,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Furniture,77.6,4,0,38.024
28-10-2016,October,2016,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,14.28,1,0,6.5688
19-11-2017,November,2017,Jonathan Howell,Consumer,United States,Chicago,Illinois,Central,Furniture,219.075,3,0.5,-131.445
04-05-2015,May,2015,Alan Schoenberger,Corporate,United States,New York City,New York,East,Furniture,26.8,2,0,12.864
30-12-2014,December,2014,Ken Brennan,Corporate,United States,Taylor,Michigan,Central,Office Supplies,9.84,3,0,2.8536
01-06-2014,June,2014,Corey Roper,Home Office,United States,Lakewood,New Jersey,East,Office Supplies,45.48,3,0,20.9208
01-06-2014,June,2014,Corey Roper,Home Office,United States,Lakewood,New Jersey,East,Office Supplies,289.2,6,0,83.868
15-04-2017,April,2017,Shahid Hopkins,Consumer,United States,Arlington,Virginia,South,Office Supplies,4.89,1,0,2.0049
12-09-2016,September,2016,Ben Peterman,Corporate,United States,Arvada,Colorado,West,Furniture,15.136,4,0.2,3.5948
12-09-2016,September,2016,Ben Peterman,Corporate,United States,Arvada,Colorado,West,Furniture,466.768,2,0.2,52.5114
12-09-2016,September,2016,Ben Peterman,Corporate,United States,Arvada,Colorado,West,Furniture,15.232,1,0.2,1.7136
12-09-2016,September,2016,Ben Peterman,Corporate,United States,Arvada,Colorado,West,Office Supplies,6.264,3,0.2,2.0358
27-09-2014,September,2014,Thomas Seio,Corporate,United States,Hackensack,New Jersey,East,Furniture,87.54,3,0,37.6422
09-08-2014,August,2014,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,South,Technology,178.384,2,0.2,22.298
09-08-2014,August,2014,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,15.552,3,0.2,5.4432
28-12-2014,December,2014,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,99.136,4,0.2,8.6744
04-11-2014,November,2014,Nathan Mautz,Home Office,United States,New York City,New York,East,Furniture,135.882,1,0.1,24.1568
04-11-2014,November,2014,Nathan Mautz,Home Office,United States,New York City,New York,East,Technology,3991.98,2,0,1995.99
04-11-2014,November,2014,Nathan Mautz,Home Office,United States,New York City,New York,East,Technology,275.94,6,0,80.0226
04-11-2014,November,2014,Nathan Mautz,Home Office,United States,New York City,New York,East,Technology,360,4,0,129.6
04-11-2014,November,2014,Nathan Mautz,Home Office,United States,New York City,New York,East,Office Supplies,43.57,1,0,13.071
19-09-2014,September,2014,Frank Atkinson,Corporate,United States,Long Beach,California,West,Office Supplies,7.16,2,0,3.58
23-04-2016,April,2016,Grace Kelly,Corporate,United States,Hesperia,California,West,Office Supplies,251.52,6,0.2,81.744
23-04-2016,April,2016,Grace Kelly,Corporate,United States,Hesperia,California,West,Technology,99.99,1,0,34.9965
03-11-2017,November,2017,Don Jones,Corporate,United States,Murfreesboro,Tennessee,South,Furniture,15.992,1,0.2,0.9995
30-08-2016,August,2016,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,290.898,3,0.4,-67.8762
30-08-2016,August,2016,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,54.224,2,0.2,3.389
30-08-2016,August,2016,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,786.744,4,0.3,-258.5016
30-08-2016,August,2016,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,100.24,10,0.2,33.831
30-08-2016,August,2016,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,37.764,6,0.7,-27.6936
25-04-2016,April,2016,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,82.8,2,0.4,-20.7
25-04-2016,April,2016,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,20.724,2,0.7,-13.816
25-04-2016,April,2016,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,4.896,3,0.7,-3.4272
01-09-2015,September,2015,Doug Bickford,Consumer,United States,Los Angeles,California,West,Office Supplies,4.752,1,0.2,1.6038
01-09-2015,September,2015,Doug Bickford,Consumer,United States,Los Angeles,California,West,Technology,959.984,2,0.2,335.9944
01-09-2015,September,2015,Doug Bickford,Consumer,United States,Los Angeles,California,West,Office Supplies,14.368,4,0.2,4.49
12-07-2014,July,2014,Alyssa Crouse,Corporate,United States,San Francisco,California,West,Office Supplies,7.712,2,0.2,2.7956
12-07-2014,July,2014,Alyssa Crouse,Corporate,United States,San Francisco,California,West,Furniture,698.352,3,0.2,-17.4588
22-06-2015,June,2015,Ken Lonsdale,Consumer,United States,Layton,Utah,West,Office Supplies,4.96,4,0,2.3312
13-04-2014,April,2014,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,17.856,4,0.2,1.116
13-04-2014,April,2014,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,509.97,10,0.7,-407.976
13-04-2014,April,2014,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,30.992,13,0.2,10.0724
13-04-2014,April,2014,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,71.928,12,0.4,8.3916
20-12-2015,December,2015,Chad Sievert,Consumer,United States,Austin,Texas,Central,Office Supplies,88.8,4,0.2,-2.22
15-06-2017,June,2017,Clay Cheatham,Consumer,United States,San Francisco,California,West,Technology,47.976,3,0.2,4.7976
08-07-2017,July,2017,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,7.56,3,0,3.0996
08-07-2017,July,2017,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,24.56,2,0,11.5432
08-07-2017,July,2017,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,12.96,2,0,4.1472
01-09-2016,September,2016,Adam Bellavance,Home Office,United States,New York City,New York,East,Technology,6.79,1,0,2.3086
01-09-2016,September,2016,Adam Bellavance,Home Office,United States,New York City,New York,East,Office Supplies,24.56,2,0,11.5432
01-09-2016,September,2016,Adam Bellavance,Home Office,United States,New York City,New York,East,Office Supplies,3.048,1,0.2,1.0668
01-09-2016,September,2016,Adam Bellavance,Home Office,United States,New York City,New York,East,Office Supplies,49.12,4,0,23.0864
01-09-2016,September,2016,Adam Bellavance,Home Office,United States,New York City,New York,East,Office Supplies,4355.168,4,0.2,1415.4296
08-04-2016,April,2016,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,Furniture,388.704,6,0.2,-4.8588
08-04-2016,April,2016,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,Office Supplies,8.26,2,0,3.7996
08-04-2016,April,2016,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,Office Supplies,17.04,4,0,6.9864
08-04-2016,April,2016,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,Office Supplies,34.4,5,0,15.824
23-04-2016,April,2016,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,36.24,5,0.2,11.325
08-03-2017,March,2017,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,Office Supplies,647.84,8,0,168.4384
08-03-2017,March,2017,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,Office Supplies,20.7,2,0,9.936
25-09-2017,September,2017,Katrina Willman,Consumer,United States,New York City,New York,East,Office Supplies,20.7,2,0,9.936
25-09-2017,September,2017,Katrina Willman,Consumer,United States,New York City,New York,East,Furniture,488.646,3,0.1,86.8704
25-09-2017,September,2017,Katrina Willman,Consumer,United States,New York City,New York,East,Office Supplies,5.56,2,0,1.4456
25-09-2017,September,2017,Katrina Willman,Consumer,United States,New York City,New York,East,Furniture,47.12,8,0,20.7328
24-09-2014,September,2014,Julia Dunbar,Consumer,United States,San Francisco,California,West,Office Supplies,211.96,4,0,8.4784
21-10-2016,October,2016,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,Office Supplies,23.2,4,0,10.44
21-10-2016,October,2016,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,Office Supplies,7.36,2,0,0.1472
21-10-2016,October,2016,Michael Kennedy,Corporate,United States,Manchester,Connecticut,East,Office Supplies,104.79,7,0,29.3412
